price,bed,full_bath,half_bath,property_area,years_old,distance_downtown,lot_size,basement,garage,walk_score,bike_score,transit_score,house,condo,townhouse
338000,2.0,2.0,1.0,1551.0,23.0,18.57,1551.0,0.0,1.0,27,77,51,0,0,1
199900,3.0,2.0,0.0,844.0,9.0,14.33,1119.0,0.0,0.0,1,27,34,0,0,1
204900,1.0,1.0,0.0,666.0,70.0,2.05,666.0,0.0,0.0,67,83,51,0,1,0
439900,4.0,2.0,1.0,1598.0,41.0,11.84,5726.0,1.0,1.0,22,65,41,1,0,0
929000,4.0,3.0,1.0,2653.0,15.0,11.95,4290.0,1.0,1.0,16,80,38,1,0,0
868900,4.0,3.0,1.0,2405.0,42.0,8.15,3778.0,1.0,1.0,25,54,46,1,0,0
344000,3.0,1.0,1.0,1217.0,13.0,5.18,3003.0,1.0,0.0,32,71,58,1,0,0
899900,4.0,3.0,0.0,2253.0,24.0,3.98,3357.0,1.0,1.0,49,87,59,1,0,0
719900,5.0,3.0,1.0,1772.0,8.0,3.03,3122.0,1.0,1.0,74,86,54,1,0,0
499900,4.0,3.0,1.0,1610.0,6.0,9.88,2207.0,0.0,1.0,42,78,46,0,0,1
499900,4.0,3.0,1.0,1504.0,47.0,9.93,2271.0,0.0,1.0,42,78,46,0,0,1
914990,4.0,4.0,0.0,2202.0,13.0,3.84,3348.0,1.0,1.0,51,92,58,1,0,0
764900,4.0,3.0,1.0,1752.0,21.0,3.34,3003.0,1.0,1.0,44,86,50,1,0,0
685000,3.0,3.0,0.0,1827.0,5.0,5.53,6081.0,1.0,1.0,63,93,62,1,0,0
549900,3.0,2.0,1.0,1820.0,34.0,9.02,4855.0,1.0,1.0,32,70,39,1,0,0
1250000,3.0,2.0,1.0,1913.0,15.0,13.25,6501.0,1.0,1.0,27,60,44,1,0,0
385000,3.0,2.0,1.0,1447.0,6.0,18.23,2799.0,1.0,0.0,9,35,34,1,0,0
334900,3.0,1.0,2.0,1420.0,30.0,9.79,1420.0,0.0,1.0,49,68,42,0,0,1
695000,3.0,3.0,1.0,1813.0,57.0,6.03,5957.0,1.0,1.0,26,66,51,0,0,1
699888,4.0,3.0,1.0,2348.0,22.0,16.79,5770.0,1.0,1.0,40,67,48,1,0,0
349900,3.0,2.0,1.0,1061.0,6.0,16.38,1959.0,0.0,1.0,52,76,46,0,0,1
379000,3.0,2.0,0.0,1139.0,10.0,2.87,5511.0,1.0,0.0,83,80,57,1,0,0
514900,4.0,3.0,1.0,2382.0,-1.0,13.97,3897.0,1.0,1.0,3,55,31,1,0,0
949800,6.0,4.0,1.0,2901.0,19.0,5.71,5996.0,1.0,1.0,46,74,56,1,0,0
549900,5.0,2.0,0.0,1234.0,17.0,5.52,5996.0,1.0,1.0,66,95,65,1,0,0
749900,3.0,1.0,0.0,1303.0,23.0,3.65,5996.0,1.0,1.0,43,66,49,1,0,0
750000,3.0,2.0,1.0,2002.0,28.0,2.2,3563.0,1.0,1.0,66,83,49,1,0,0
759900,4.0,3.0,1.0,1922.0,0.0,3.7,3132.0,1.0,1.0,56,85,57,1,0,0
799000,4.0,3.0,1.0,2314.0,6.0,2.26,2686.0,1.0,1.0,61,81,50,1,0,0
409000,3.0,3.0,1.0,1057.0,40.0,3.24,1057.0,0.0,1.0,81,82,54,0,0,1
749999,4.0,3.0,1.0,1877.0,3.0,4.55,3000.0,1.0,1.0,66,79,58,1,0,0
899900,5.0,4.0,2.0,2635.0,58.0,4.31,3003.0,1.0,1.0,36,83,56,1,0,0
345000,3.0,2.0,1.0,1200.0,52.0,17.1,3079.0,1.0,0.0,42,89,44,1,0,0
369900,3.0,2.0,1.0,1391.0,3.0,17.22,3283.0,1.0,0.0,42,89,44,1,0,0
379900,3.0,2.0,0.0,1071.0,7.0,14.09,5277.0,1.0,1.0,44,77,50,1,0,0
459900,3.0,2.0,0.0,1118.0,3.0,8.48,5576.0,1.0,1.0,62,53,58,1,0,0
458000,3.0,2.0,1.0,1944.0,63.0,19.99,3767.0,1.0,1.0,12,45,40,1,0,0
384900,3.0,2.0,1.0,1368.0,11.0,19.84,2669.0,1.0,1.0,12,45,40,1,0,0
589900,5.0,4.0,0.0,2225.0,57.0,12.04,3574.0,1.0,1.0,53,69,54,1,0,0
384800,5.0,3.0,0.0,1239.0,38.0,13.67,5802.0,1.0,0.0,32,57,32,1,0,0
540000,4.0,3.0,1.0,2010.0,-1.0,13.81,5812.0,1.0,1.0,30,57,38,1,0,0
519000,4.0,3.0,1.0,2168.0,1.0,13.85,5866.0,1.0,1.0,30,57,38,1,0,0
584900,3.0,2.0,0.0,942.0,13.0,5.12,5996.0,1.0,1.0,35,75,45,1,0,0
405000,3.0,3.0,1.0,1259.0,3.0,20.08,2874.0,1.0,0.0,3,43,23,1,0,0
434900,3.0,2.0,1.0,1520.0,98.0,14.44,5716.0,1.0,1.0,38,77,54,1,0,0
629926,5.0,2.0,1.0,1825.0,18.0,11.14,5942.0,1.0,1.0,35,60,38,1,0,0
589900,3.0,2.0,1.0,2146.0,0.0,18.33,4080.0,1.0,1.0,38,74,52,1,0,0
739000,2.0,3.0,1.0,1887.0,39.0,2.02,1887.0,0.0,1.0,50,75,57,0,0,1
775000,3.0,3.0,1.0,1269.0,9.0,2.01,1269.0,0.0,1.0,50,75,57,0,0,1
499900,2.0,3.0,1.0,1813.0,64.0,2.15,1813.0,0.0,1.0,50,75,57,0,0,1
999900,3.0,1.0,1.0,1679.0,4.0,1.94,6943.0,1.0,1.0,48,81,49,1,0,0
448000,4.0,3.0,0.0,1841.0,14.0,10.59,5081.0,1.0,1.0,27,64,36,1,0,0
200000,2.0,2.0,0.0,871.0,0.0,10.17,871.0,0.0,1.0,35,59,34,0,1,0
159900,2.0,1.0,0.0,618.0,20.0,6.04,2906.0,1.0,0.0,21,72,40,1,0,0
699900,4.0,2.0,0.0,1105.0,14.0,5.45,5942.0,1.0,1.0,54,74,55,1,0,0
520000,3.0,3.0,0.0,1559.0,53.0,6.87,5500.0,1.0,1.0,29,60,48,1,0,0
779000,4.0,3.0,0.0,1554.0,-1.0,5.32,5823.0,1.0,1.0,57,74,55,1,0,0
689900,3.0,3.0,1.0,1835.0,50.0,3.83,3003.0,1.0,1.0,40,85,51,1,0,0
604900,4.0,2.0,0.0,1483.0,90.0,6.39,5813.0,1.0,0.0,22,56,51,1,0,0
589900,3.0,1.0,0.0,1106.0,24.0,6.47,5813.0,1.0,1.0,22,56,51,1,0,0
409900,3.0,2.0,1.0,1524.0,50.0,18.37,3358.0,1.0,1.0,32,73,40,1,0,0
679000,6.0,2.0,0.0,1106.0,21.0,4.28,4801.0,1.0,1.0,27,66,41,1,0,0
185000,2.0,1.0,1.0,1084.0,64.0,6.98,1084.0,0.0,1.0,57,66,42,0,0,1
331900,3.0,1.0,1.0,1193.0,44.0,14.45,3574.0,1.0,0.0,2,32,29,1,0,0
25000,2.0,1.0,0.0,960.0,42.0,9.45,960.0,0.0,0.0,41,57,50,0,0,0
282000,3.0,2.0,1.0,1195.0,21.0,9.95,1195.0,1.0,0.0,72,80,60,0,0,1
614900,3.0,3.0,1.0,2166.0,52.0,19.91,3940.0,1.0,1.0,15,57,40,1,0,0
592500,3.0,2.0,1.0,1761.0,12.0,4.85,3035.0,1.0,1.0,63,76,54,1,0,0
455000,3.0,3.0,0.0,1509.0,18.0,3.84,1509.0,0.0,1.0,35,86,36,0,0,1
500000,3.0,2.0,1.0,1743.0,7.0,3.84,1743.0,0.0,1.0,35,86,36,0,0,1
489900,5.0,2.0,0.0,986.0,16.0,5.09,6007.0,1.0,1.0,61,71,53,1,0,0
595000,6.0,2.0,1.0,2105.0,42.0,5.77,6598.0,1.0,1.0,50,73,54,1,0,0
598800,4.0,2.0,0.0,1282.0,54.0,4.74,5996.0,1.0,1.0,64,74,53,1,0,0
759900,4.0,3.0,1.0,1898.0,3.0,3.79,3122.0,1.0,1.0,58,81,50,1,0,0
898000,4.0,4.0,1.0,2250.0,53.0,3.87,0.0,1.0,1.0,39,79,51,1,0,0
575000,3.0,2.0,1.0,1402.0,59.0,4.19,3122.0,1.0,1.0,67,85,56,1,0,0
749900,4.0,3.0,1.0,2000.0,12.0,5.4,2992.0,1.0,1.0,54,69,54,1,0,0
379900,4.0,2.0,1.0,1145.0,50.0,11.99,5091.0,1.0,1.0,38,75,35,1,0,0
285000,3.0,2.0,1.0,1385.0,23.0,15.48,1385.0,0.0,1.0,0,26,18,0,0,1
769900,8.0,4.0,0.0,2320.0,52.0,6.69,5350.0,1.0,1.0,61,87,53,1,0,0
723500,4.0,3.0,1.0,1492.0,40.0,3.35,1492.0,0.0,1.0,51,77,49,0,0,1
639900,4.0,2.0,0.0,1030.0,4.0,6.17,5253.0,1.0,1.0,26,72,50,1,0,0
599550,3.0,2.0,1.0,1751.0,63.0,15.45,1751.0,0.0,1.0,35,69,37,0,0,1
456918,3.0,2.0,1.0,1368.0,10.0,15.45,1368.0,0.0,1.0,35,69,37,0,0,1
579900,3.0,2.0,1.0,1852.0,72.0,5.79,2879.0,0.0,1.0,36,76,52,0,0,1
409900,3.0,2.0,1.0,1357.0,6.0,13.22,3434.0,1.0,0.0,67,68,58,1,0,0
529900,3.0,3.0,1.0,1996.0,0.0,5.89,1996.0,0.0,1.0,37,74,51,0,0,1
369900,3.0,2.0,1.0,1109.0,0.0,3.26,1109.0,0.0,1.0,79,85,55,0,0,1
169000,2.0,1.0,1.0,924.0,1.0,2.47,924.0,0.0,0.0,52,78,47,0,0,1
165000,1.0,1.0,0.0,499.0,15.0,1.92,499.0,0.0,0.0,69,97,64,0,1,0
599900,3.0,3.0,1.0,1428.0,42.0,1.93,1428.0,0.0,1.0,80,97,60,0,0,1
649900,3.0,3.0,1.0,1395.0,7.0,1.93,1395.0,0.0,1.0,80,97,60,0,0,1
345000,3.0,3.0,1.0,1123.0,39.0,16.54,3046.0,1.0,1.0,19,37,34,1,0,0
649000,4.0,2.0,1.0,2542.0,61.0,19.29,4951.0,1.0,1.0,6,36,27,1,0,0
299000,3.0,2.0,1.0,1309.0,67.0,14.27,3337.0,1.0,0.0,14,58,28,1,0,0
649900,3.0,2.0,1.0,1536.0,8.0,3.71,1536.0,0.0,1.0,39,80,38,0,0,1
839000,4.0,3.0,1.0,1821.0,41.0,3.74,3100.0,1.0,1.0,39,80,38,1,0,0
769500,3.0,2.0,1.0,2618.0,18.0,15.75,5780.0,1.0,1.0,0,30,0,1,0,0
809900,5.0,3.0,0.0,1469.0,6.0,6.1,5554.0,1.0,1.0,30,78,37,1,0,0
948000,5.0,4.0,1.0,2259.0,12.0,11.96,87120.0,1.0,1.0,5,42,34,1,0,0
799900,4.0,3.0,1.0,1845.0,3.0,4.91,3003.0,1.0,1.0,63,70,52,1,0,0
210000,2.0,1.0,0.0,856.0,0.0,5.84,856.0,0.0,0.0,40,59,47,0,1,0
189000,2.0,1.0,0.0,824.0,91.0,5.36,824.0,0.0,0.0,42,77,54,0,1,0
175000,1.0,1.0,0.0,612.0,21.0,5.36,612.0,0.0,0.0,42,77,54,0,1,0
185999,1.0,1.0,0.0,631.0,3.0,1.16,631.0,0.0,0.0,90,81,54,0,1,0
708800,4.0,3.0,0.0,1517.0,15.0,6.45,6888.0,1.0,1.0,40,79,46,1,0,0
249500,1.0,1.0,0.0,787.0,66.0,0.43,787.0,0.0,0.0,95,95,79,0,1,0
199900,3.0,1.0,0.0,950.0,12.0,3.18,950.0,0.0,0.0,79,85,55,0,1,0
474500,2.0,2.0,0.0,1586.0,5.0,1.69,1586.0,0.0,1.0,78,98,57,0,1,0
249900,2.0,2.0,0.0,1041.0,19.0,5.32,1041.0,0.0,1.0,25,78,54,0,1,0
274900,2.0,2.0,0.0,961.0,2.0,13.23,961.0,0.0,0.0,22,57,48,0,1,0
325000,2.0,2.0,0.0,1063.0,3.0,13.23,1063.0,0.0,1.0,22,57,48,0,1,0
249900,2.0,2.0,0.0,840.0,19.0,13.23,840.0,0.0,1.0,22,57,48,0,1,0
199900,3.0,1.0,1.0,1100.0,0.0,6.81,1100.0,1.0,0.0,66,69,61,0,0,1
289900,2.0,2.0,0.0,1024.0,-1.0,0.88,1024.0,0.0,1.0,94,96,73,0,1,0
220000,2.0,2.0,1.0,980.0,40.0,16.46,980.0,0.0,1.0,57,78,49,0,0,1
224750,2.0,2.0,1.0,962.0,3.0,16.46,14639.0,0.0,0.0,57,78,49,0,0,1
199900,2.0,1.0,0.0,826.0,13.0,1.37,826.0,0.0,0.0,90,98,70,0,1,0
253500,2.0,1.0,0.0,778.0,6.0,1.74,778.0,0.0,0.0,85,83,51,0,1,0
319900,2.0,2.0,0.0,679.0,28.0,3.58,679.0,0.0,0.0,51,60,0,0,1,0
324900,2.0,2.0,0.0,680.0,44.0,3.58,680.0,0.0,0.0,51,60,0,0,1,0
229000,2.0,2.0,0.0,1069.0,33.0,13.14,1069.0,0.0,1.0,71,72,58,0,1,0
259900,2.0,2.0,0.0,1148.0,37.0,13.11,1148.0,0.0,0.0,71,72,58,0,1,0
539900,5.0,3.0,1.0,2123.0,50.0,18.59,4306.0,1.0,1.0,47,68,32,1,0,0
534900,5.0,3.0,0.0,1301.0,37.0,13.84,6781.0,1.0,1.0,14,65,37,1,0,0
275000,2.0,1.0,0.0,1013.0,15.0,1.66,1013.0,0.0,0.0,88,99,64,0,1,0
283000,1.0,1.0,0.0,427.0,0.0,1.26,427.0,0.0,0.0,93,99,75,0,1,0
279900,1.0,1.0,0.0,496.0,28.0,1.25,496.0,0.0,0.0,93,99,75,0,1,0
799800,3.0,2.0,0.0,1463.0,1.0,1.25,1463.0,0.0,0.0,93,99,75,0,1,0
184400,1.0,1.0,0.0,730.0,8.0,5.72,730.0,0.0,0.0,40,82,52,0,1,0
349900,2.0,2.0,0.0,836.0,31.0,2.9,836.0,0.0,1.0,80,85,56,0,1,0
384900,2.0,2.0,0.0,1182.0,46.0,1.76,1182.0,0.0,0.0,72,97,58,0,1,0
340000,2.0,2.0,0.0,586.0,0.0,9.69,586.0,0.0,0.0,25,54,46,0,1,0
334900,1.0,1.0,0.0,483.0,21.0,9.69,483.0,0.0,0.0,25,54,46,0,1,0
409900,3.0,2.0,1.0,1668.0,6.0,19.72,3380.0,1.0,1.0,8,55,35,1,0,0
106900,1.0,1.0,0.0,796.0,0.0,5.88,796.0,0.0,1.0,58,83,52,0,1,0
819000,3.0,3.0,1.0,2846.0,66.0,8.08,1636.0,0.0,1.0,27,72,56,0,0,1
212500,2.0,2.0,0.0,697.0,4.0,14.21,697.0,0.0,0.0,0,38,0,0,1,0
274900,1.0,2.0,0.0,1225.0,14.0,2.5,1225.0,0.0,1.0,50,78,48,0,1,0
69900,2.0,1.0,0.0,1007.0,5.0,11.54,1007.0,0.0,0.0,26,42,41,0,0,0
128000,3.0,2.0,0.0,1191.0,19.0,11.23,1191.0,0.0,0.0,26,42,41,0,0,0
139900,3.0,2.0,0.0,1425.0,12.0,11.16,1425.0,0.0,0.0,26,42,41,0,0,0
208000,1.0,1.0,0.0,631.0,21.0,7.55,631.0,0.0,0.0,67,79,47,0,1,0
239000,1.0,1.0,1.0,963.0,46.0,7.57,963.0,0.0,0.0,67,79,47,0,1,0
235000,2.0,2.0,0.0,844.0,11.0,19.85,844.0,0.0,0.0,8,55,35,0,1,0
635000,5.0,2.0,0.0,1032.0,1.0,3.75,5996.0,1.0,1.0,71,84,54,1,0,0
564800,3.0,2.0,2.0,2101.0,15.0,13.75,5339.0,1.0,1.0,16,55,33,1,0,0
315000,3.0,2.0,1.0,1221.0,11.0,15.38,2239.0,1.0,1.0,62,73,36,0,0,1
949500,5.0,3.0,1.0,3006.0,17.0,15.33,27443.0,1.0,1.0,4,49,22,1,0,0
319899,2.0,1.0,1.0,1301.0,28.0,7.05,1301.0,0.0,1.0,35,75,35,0,0,1
349900,2.0,2.0,0.0,1029.0,14.0,0.65,1029.0,0.0,1.0,90,94,81,0,1,0
339900,3.0,2.0,1.0,1344.0,5.0,21.04,2368.0,0.0,0.0,2,37,0,0,0,1
749500,6.0,3.0,1.0,2312.0,50.0,21.24,8406.0,1.0,1.0,2,37,0,1,0,0
279900,2.0,2.0,1.0,1051.0,29.0,13.71,1051.0,0.0,0.0,26,62,51,0,0,1
328800,1.0,1.0,0.0,568.0,43.0,0.58,568.0,0.0,0.0,93,94,79,0,1,0
845000,4.0,3.0,1.0,1821.0,49.0,4.92,2991.0,1.0,1.0,62,67,51,1,0,0
199900,2.0,2.0,0.0,854.0,20.0,10.22,854.0,0.0,1.0,39,70,33,0,1,0
192000,2.0,2.0,0.0,732.0,27.0,15.69,732.0,0.0,0.0,0,27,18,0,1,0
600000,3.0,2.0,1.0,1804.0,19.0,5.19,3014.0,1.0,1.0,58,67,49,1,0,0
395000,2.0,2.0,0.0,1013.0,14.0,1.23,1013.0,0.0,1.0,90,82,66,0,1,0
329900,1.0,1.0,0.0,459.0,100.0,6.29,459.0,0.0,0.0,35,86,55,0,1,0
77500,3.0,2.0,0.0,1151.0,13.0,10.9,1151.0,0.0,0.0,6,57,40,0,0,0
249900,2.0,2.0,0.0,857.0,6.0,0.8,857.0,0.0,1.0,93,95,76,0,1,0
200000,1.0,1.0,0.0,592.0,31.0,0.6,592.0,0.0,0.0,94,95,75,0,1,0
189900,1.0,1.0,0.0,641.0,17.0,0.62,641.0,0.0,0.0,94,95,75,0,1,0
239900,1.0,1.0,0.0,620.0,49.0,3.01,620.0,0.0,1.0,81,99,44,0,1,0
475000,4.0,2.0,0.0,1055.0,23.0,2.61,4682.0,1.0,1.0,72,90,57,1,0,0
920000,4.0,3.0,1.0,2396.0,12.0,10.84,5307.0,1.0,1.0,4,55,24,1,0,0
132000,2.0,1.0,0.0,884.0,10.0,4.78,884.0,0.0,0.0,66,83,55,0,1,0
114900,1.0,1.0,0.0,500.0,7.0,8.35,500.0,0.0,0.0,67,64,52,0,1,0
299900,3.0,2.0,1.0,1390.0,19.0,16.34,1390.0,0.0,1.0,0,26,18,0,0,1
285000,2.0,2.0,0.0,1011.0,7.0,7.83,1011.0,0.0,1.0,63,72,47,0,1,0
350000,1.0,1.0,0.0,812.0,16.0,3.84,4499.0,1.0,1.0,66,83,54,1,0,0
489000,5.0,3.0,1.0,1802.0,2.0,11.46,5748.0,1.0,1.0,15,59,39,1,0,0
935000,4.0,3.0,1.0,3272.0,21.0,14.34,6555.0,1.0,1.0,4,61,27,1,0,0
429900,3.0,3.0,1.0,1880.0,-1.0,17.43,3315.0,1.0,1.0,4,59,30,1,0,0
645000,4.0,3.0,1.0,2564.0,38.0,10.14,6975.0,1.0,1.0,29,62,37,1,0,0
500000,2.0,1.0,0.0,1635.0,11.0,13.89,5952.0,1.0,1.0,37,66,50,1,0,0
279900,2.0,2.0,1.0,1213.0,48.0,15.49,958.0,0.0,1.0,8,48,34,0,0,1
345777,3.0,3.0,0.0,1112.0,21.0,15.56,1507.0,0.0,1.0,8,48,34,0,0,1
144900,2.0,1.0,0.0,809.0,55.0,10.38,809.0,0.0,0.0,48,74,57,0,1,0
649900,5.0,2.0,1.0,1514.0,44.0,5.15,6706.0,1.0,1.0,45,89,64,1,0,0
619000,5.0,2.0,0.0,1047.0,51.0,4.42,7642.0,1.0,1.0,62,74,52,1,0,0
550000,4.0,3.0,0.0,1760.0,-1.0,4.1,6900.0,1.0,0.0,63,88,49,1,0,0
240000,1.0,1.0,0.0,770.0,12.0,4.03,770.0,0.0,1.0,40,83,53,0,0,1
649900,4.0,2.0,0.0,1135.0,0.0,3.84,6243.0,1.0,1.0,48,70,51,1,0,0
559900,4.0,2.0,0.0,1200.0,8.0,7.38,5608.0,1.0,1.0,62,74,46,1,0,0
179900,2.0,2.0,0.0,762.0,13.0,13.28,762.0,0.0,0.0,11,62,41,0,1,0
699900,3.0,2.0,1.0,1527.0,21.0,13.52,4424.0,1.0,1.0,18,52,50,1,0,0
294000,2.0,2.0,1.0,1151.0,39.0,12.29,2446.0,1.0,1.0,23,82,31,0,0,1
528800,2.0,2.0,0.0,1002.0,15.0,3.79,6254.0,1.0,1.0,71,84,54,1,0,0
514888,3.0,2.0,1.0,2134.0,8.0,15.66,4381.0,1.0,1.0,14,47,34,1,0,0
269900,2.0,1.0,1.0,1142.0,10.0,13.26,1033.0,0.0,1.0,11,62,41,0,0,1
512000,4.0,2.0,0.0,1118.0,15.0,8.34,4887.0,1.0,1.0,60,74,54,1,0,0
374900,2.0,2.0,0.0,1314.0,0.0,6.6,1314.0,0.0,1.0,26,68,54,0,0,1
799900,3.0,3.0,0.0,1203.0,66.0,5.08,5996.0,1.0,1.0,57,92,58,1,0,0
429000,4.0,3.0,1.0,1382.0,56.0,15.55,3132.0,1.0,1.0,49,70,47,1,0,0
749500,5.0,3.0,1.0,2703.0,1.0,19.48,4402.0,1.0,1.0,12,45,40,1,0,0
199500,2.0,2.0,0.0,970.0,26.0,5.87,970.0,0.0,1.0,18,76,39,0,1,0
699900,5.0,2.0,2.0,2736.0,42.0,7.63,6824.0,1.0,1.0,56,77,43,1,0,0
399000,5.0,3.0,0.0,1027.0,6.0,10.8,5931.0,1.0,1.0,21,60,42,1,0,0
269900,2.0,2.0,0.0,882.0,64.0,10.87,882.0,0.0,1.0,37,78,55,0,1,0
637500,4.0,3.0,1.0,1696.0,19.0,5.3,3003.0,1.0,1.0,55,63,48,1,0,0
569000,5.0,2.0,0.0,1096.0,30.0,5.35,5995.0,1.0,1.0,55,63,48,1,0,0
575000,4.0,3.0,1.0,1678.0,12.0,4.16,2986.0,1.0,1.0,41,80,53,1,0,0
259900,1.0,1.0,0.0,996.0,5.0,3.92,996.0,0.0,0.0,40,81,57,0,1,0
750000,2.0,2.0,0.0,1820.0,20.0,3.92,1820.0,0.0,1.0,40,81,57,0,1,0
270000,1.0,1.0,1.0,941.0,23.0,3.93,941.0,0.0,0.0,40,81,57,0,1,0
339900,2.0,2.0,0.0,1340.0,16.0,3.93,1340.0,0.0,0.0,40,81,57,0,1,0
674900,5.0,2.0,1.0,1196.0,42.0,4.51,5608.0,1.0,1.0,41,89,49,1,0,0
187500,2.0,2.0,0.0,845.0,53.0,15.27,845.0,0.0,1.0,42,75,43,0,1,0
185000,2.0,2.0,0.0,841.0,0.0,15.35,841.0,0.0,1.0,42,75,43,0,1,0
636000,4.0,3.0,1.0,1670.0,6.0,5.47,3003.0,1.0,1.0,52,61,49,1,0,0
547900,3.0,2.0,1.0,2377.0,61.0,21.3,4004.0,1.0,1.0,1,49,0,1,0,0
699000,3.0,2.0,0.0,896.0,37.0,2.06,6577.0,1.0,1.0,77,89,64,1,0,0
639900,3.0,2.0,2.0,1683.0,62.0,8.3,4327.0,1.0,1.0,41,61,53,1,0,0
699900,4.0,3.0,1.0,2398.0,28.0,9.65,6049.0,1.0,1.0,60,64,37,1,0,0
300000,2.0,1.0,0.0,894.0,48.0,12.75,3251.0,1.0,0.0,36,61,41,1,0,0
619900,3.0,2.0,1.0,2309.0,44.0,20.49,4144.0,1.0,1.0,2,37,22,1,0,0
575000,3.0,3.0,1.0,2313.0,0.0,20.52,5210.0,1.0,1.0,2,37,22,1,0,0
529990,3.0,2.0,1.0,2226.0,42.0,14.64,3584.0,1.0,1.0,6,38,34,1,0,0
839900,4.0,2.0,1.0,2502.0,14.0,10.27,4930.0,1.0,1.0,11,71,55,1,0,0
224900,1.0,1.0,0.0,699.0,17.0,14.37,699.0,0.0,0.0,19,45,39,0,1,0
484900,3.0,2.0,0.0,1400.0,12.0,14.36,1400.0,0.0,1.0,19,45,39,0,1,0
540000,4.0,2.0,0.0,1107.0,20.0,6.9,6491.0,1.0,1.0,22,75,34,1,0,0
940000,4.0,3.0,0.0,1326.0,67.0,6.78,5737.0,1.0,1.0,19,80,36,1,0,0
306000,5.0,2.0,0.0,1043.0,45.0,6.66,5382.0,1.0,0.0,31,68,42,1,0,0
478000,3.0,3.0,1.0,1718.0,5.0,11.8,3896.0,1.0,1.0,28,65,44,1,0,0
337900,3.0,2.0,1.0,1410.0,3.0,7.19,1410.0,0.0,1.0,57,88,49,0,0,1
370000,2.0,2.0,1.0,993.0,31.0,14.56,315.0,1.0,1.0,39,75,52,1,0,0
360000,4.0,2.0,0.0,1050.0,16.0,9.0,3477.0,1.0,0.0,35,72,50,1,0,0
414900,3.0,2.0,1.0,1547.0,0.0,16.53,3939.0,1.0,1.0,39,67,34,1,0,0
419000,5.0,3.0,0.0,1692.0,15.0,13.59,5942.0,1.0,1.0,46,49,33,1,0,0
525000,4.0,2.0,0.0,1202.0,21.0,8.27,5942.0,1.0,1.0,41,56,57,1,0,0
389900,3.0,2.0,0.0,1172.0,13.0,12.38,5716.0,1.0,1.0,36,65,32,1,0,0
509900,4.0,3.0,1.0,2238.0,25.0,10.4,6297.0,1.0,1.0,12,59,46,1,0,0
499900,5.0,2.0,1.0,1234.0,12.0,9.14,5877.0,1.0,1.0,46,61,56,1,0,0
289900,2.0,1.0,1.0,1015.0,19.0,11.12,1015.0,1.0,1.0,28,62,38,1,0,0
948000,4.0,3.0,1.0,2941.0,55.0,19.83,4758.0,1.0,1.0,8,55,35,1,0,0
509900,4.0,2.0,1.0,2186.0,0.0,10.58,5333.0,1.0,1.0,21,50,36,1,0,0
899999,5.0,3.0,1.0,2430.0,4.0,13.38,9171.0,1.0,1.0,15,43,31,1,0,0
349900,1.0,1.0,0.0,884.0,17.0,4.39,3595.0,1.0,0.0,34,81,53,1,0,0
335000,3.0,2.0,1.0,1104.0,14.0,11.9,2960.0,1.0,1.0,31,66,46,1,0,0
629000,5.0,2.0,2.0,2425.0,17.0,2.85,2425.0,1.0,1.0,49,82,42,1,0,0
727500,3.0,2.0,0.0,1584.0,4.0,2.9,3926.0,1.0,1.0,49,82,40,1,0,0
290000,3.0,2.0,0.0,959.0,67.0,11.05,5716.0,1.0,0.0,28,69,38,1,0,0
469000,3.0,2.0,1.0,1602.0,49.0,8.06,3196.0,1.0,0.0,49,64,45,1,0,0
394900,5.0,2.0,1.0,1167.0,60.0,10.21,5156.0,1.0,1.0,56,73,47,1,0,0
249900,2.0,1.0,1.0,1178.0,90.0,12.12,1323.0,1.0,0.0,0,0,0,0,0,1
899900,3.0,3.0,1.0,2648.0,31.0,15.38,5543.0,1.0,1.0,13,60,37,1,0,0
479000,3.0,2.0,1.0,1957.0,2.0,18.85,0.0,1.0,1.0,12,45,40,1,0,0
784900,4.0,3.0,0.0,1095.0,64.0,4.86,5985.0,1.0,1.0,38,62,50,1,0,0
719900,4.0,2.0,1.0,1422.0,40.0,5.6,6048.0,1.0,1.0,31,83,56,1,0,0
475000,4.0,2.0,1.0,2055.0,8.0,13.08,5683.0,1.0,1.0,23,55,40,1,0,0
499999,3.0,2.0,1.0,1476.0,20.0,5.28,1476.0,0.0,1.0,16,76,45,0,0,1
495000,3.0,2.0,1.0,1456.0,18.0,5.22,1456.0,1.0,1.0,16,76,45,0,0,1
305000,3.0,1.0,1.0,1231.0,5.0,11.06,3100.0,1.0,0.0,29,64,40,1,0,0
369900,2.0,2.0,0.0,824.0,4.0,2.5,824.0,0.0,1.0,24,54,34,0,1,0
329900,2.0,2.0,1.0,1145.0,17.0,13.61,560.0,0.0,1.0,0,38,0,0,0,1
339900,4.0,1.0,1.0,1192.0,12.0,12.63,2766.0,1.0,0.0,30,66,52,1,0,0
544900,5.0,3.0,1.0,2078.0,9.0,12.37,5425.0,1.0,1.0,49,71,35,1,0,0
439900,1.0,1.0,1.0,788.0,7.0,2.68,2917.0,1.0,1.0,50,90,54,1,0,0
415888,4.0,2.0,1.0,1656.0,17.0,11.11,3488.0,1.0,1.0,23,62,40,1,0,0
799000,4.0,3.0,1.0,1860.0,58.0,3.38,3122.0,1.0,1.0,62,80,47,1,0,0
