price,postal_code,address,mls,bed,full_bath,half_bath,property_area,property_type
224990,T3C 0P3,203 - 1240 12 AVE SW,A1037348,2.0,1.0,,851.0,condo
469900,T2R 1E3,"2706, 1111 10 Street SW",A1038574,2.0,2.0,,997.0,condo
279900,T3K 1G7,120 BERMUDA RD NW,A1038216,4.0,2.0,,873.0,house
189999,T3J 0G4,203 Saddlebrook Point NE,A1033966,3.0,1.0,,865.0,townhouse
484900,T3A 0P5,4803 VERONA DR NW,A1037594,3.0,2.0,,1098.0,house
509900,T3K 3X1,36 SANDRINGHAM CLOSE NW,A1037276,4.0,2.0,1.0,2186.0,house
424900,T3E 3M9,3735 42 ST SW,A1038349,3.0,1.0,1.0,1079.0,house
439900,T3G 4L8,62 ARBOUR BUTTE WAY NW,A1038481,3.0,2.0,1.0,1729.0,house
779900,T3B 5L5,139 VALLEY RIDGE GREEN NW,A1038086,3.0,2.0,1.0,1900.0,house
598800,T3M 0X3,39 MAHOGANY RISE SE,A1038247,5.0,3.0,1.0,2616.0,house
599900,T2K 0W6,3516 1 ST NW,A1037563,4.0,3.0,1.0,1796.0,house
339000,T2Y 4S7,64 EVERRIDGE WAY SW,A1036699,2.0,1.0,,1032.0,house
419900,T3H 5H2,328 - 30 SIERRA MORENA LANDNG SW,A1038383,2.0,2.0,,1803.0,condo
167900,T2Y 0H6,1420 - 8 BRIDLECREST DR SW,A1038056,1.0,1.0,,607.0,condo
1125000,T3E 6H5,6714 LEASIDE DR SW,A1036261,4.0,2.0,1.0,1379.0,house
1370000,T3H 3N6,411 PATTERSON BLVD SW,A1036668,4.0,3.0,1.0,3724.0,house
468800,T3K 3H1,310 SANDSTONE DR NW,A1037739,4.0,3.0,1.0,1752.0,house
474900,T3H 1Y1,215 Wentworth Row SW,A1038323,2.0,2.0,1.0,1628.0,townhouse
729900,T3E 3L4,3507 41 ST SW,A1038231,4.0,3.0,1.0,1667.0,house
529900,T3C 1W5,4015 10 Avenue SW,A1037968,4.0,3.0,1.0,1341.0,townhouse
549000,T2J 1X2,10608 MAPLEGLEN CRES SE,A1037821,4.0,2.0,,1126.0,house
339900,T3B 6E8,7016 34 Avenue NW,A1037155,2.0,2.0,1.0,1239.0,townhouse
674900,T3P 0L3,703 EVANSTON DR NW,A1037704,4.0,3.0,1.0,2528.0,house
659000,T3E 2R3,2018 32 ST SW,A1037753,4.0,3.0,1.0,1676.0,house
515000,T3G 1X4,28 HAWKWOOD WAY NW,A1038138,4.0,3.0,1.0,1846.0,house
524900,T2Z 3M2,124 PRESTWICK ESTATE WAY SE,A1038097,5.0,3.0,1.0,1974.0,house
405000,T3M 1P7,157 AUBURN CREST GREEN SE,A1037471,3.0,2.0,2.0,1313.0,house
325000,T2Z 2P9,134 MT MCKENZIE GDNS SE,A1038035,2.0,2.0,1.0,1240.0,house
334900,T3R 1V5,84 Evanscrest Manor,A1037784,3.0,2.0,1.0,1404.0,townhouse
1199900,T3E 7Y9,401 - 33 BURMA STAR RD SW,A1037868,2.0,2.0,1.0,1728.0,condo
579000,T3E 2T6,2820 33 ST SW,A1037493,5.0,2.0,,1172.0,house
269900,T3J 0R5,3107 - 333 TARALAKE WAY NE,A1038060,3.0,2.0,1.0,1246.0,townhouse
299999,T2W 3E7,47 - 10401 19 ST SW,A1037976,2.0,2.0,1.0,1249.0,townhouse
479000,T3M 2H1,41 MASTERS CRES SE,A1037881,3.0,2.0,1.0,1652.0,house
749900,T3A 1L5,5879 DALFORD HILL NW,A1037494,5.0,3.0,1.0,3089.0,house
149900,T2A 5P7,53 - 175 MANORA PL NE,A1036774,3.0,1.0,,905.0,townhouse
569900,T3N 1M9,57 RED SKY TERR NE,A1036685,4.0,2.0,1.0,2238.0,house
433888,T3C 2R5,111 WARWICK DR SW,A1037699,3.0,2.0,,841.0,house
779900,T3B 5T5,12 VALLEY PONDS PL NW,A1037729,4.0,3.0,,1721.0,house
225000,T3H 5V5,230 - 69 SPRINGBOROUGH CRT SW,A1037353,1.0,1.0,,614.0,condo
334900,T3L 3C2,99 Toscana Gardens NW,A1037944,2.0,2.0,1.0,1112.0,townhouse
600000,T2G 4J6,2216 ALEXANDER ST SE,A1037888,3.0,2.0,1.0,1712.0,house
209900,T3K 0V9,2319 - 175 PANATELLA HILL NW,A1036424,2.0,2.0,,835.0,condo
479900,T3M 0X7,101 MAHOGANY HTS SE,A1037577,4.0,3.0,1.0,1594.0,house
439000,T2P 0G9,1307 - 804 3 AVE SW,A1037831,2.0,2.0,,1088.0,condo
500000,T2Y 2N8,32 MILLRISE WAY SW,A1036264,2.0,1.0,,1635.0,house
349900,T1Y 4V5,532 TEMPLEVALE DR NE,A1037730,3.0,1.0,1.0,1031.0,house
369900,T3A 4M6,205 EDGEDALE GARDENS  NW,A1037774,3.0,2.0,1.0,1395.0,townhouse
130000,T3C 2Y8,1 - 312 CEDAR CRES SW,A1036896,1.0,1.0,,624.0,condo
389900,T2J 4G5,352 QUEENSLAND DR SE,A1037657,3.0,2.0,,1172.0,house
619900,T2N 0Z6,2214 7 AVE NW,A1037681,3.0,3.0,,1718.0,house
479900,T3H 2Z6,308 PROMINENCE HTS SW,A1037279,4.0,2.0,1.0,1375.0,house
250000,T3N 0P9,236 CITYSCAPE Common NE,A1037498,3.0,1.0,1.0,1281.0,townhouse
200000,T2Z 1A6,1108 - 310 MCKENZIE TOWNE GATE SE,A1037495,1.0,1.0,,653.0,condo
379700,X1X 1X1,"301, 1605 17 Street SE",A1037632,2.0,2.0,,830.0,condo
316888,X1X 1X1,"325, 1605 17 Street SE",A1037680,2.0,2.0,,728.0,condo
1075000,T3B 0M1,22 CRESTRIDGE MEWS SW,A1037467,4.0,3.0,1.0,2979.0,house
1375000,T3M 0C9,78 AUBURN SOUND LANDNG SE,A1037445,4.0,3.0,1.0,2567.0,house
289000,T2N 1Z7,203 - 476 14 ST NW,A1037603,1.0,1.0,,755.0,condo
2800000,T3R 1J1,13425 SYMONS VALLEY RD NW,C4253562,,,,,
569900,T2X 0B6,2 SILVERADO PONDS VIEW SW,A1037520,4.0,3.0,1.0,2223.0,house
219900,T2X 0N2,312 - 428 CHAPARRAL RAVINE VIEW SE,A1037393,2.0,2.0,,887.0,condo
319477,T3N 1S4,503 - 72 CORNERSTONE MANOR NE,A1037118,3.0,2.0,1.0,1386.0,townhouse
449800,T2C 1V7,316 LYNNVIEW WAY SE,A1037546,4.0,2.0,,1012.0,house
268700,X1X 1X1,"204, 1605 17 Street SE",A1037536,1.0,1.0,,554.0,condo
634900,T2E 1S9,529 21 AVE NE,A1037201,4.0,3.0,1.0,1855.0,house
598000,T2T 4M2,1830 17 Street SW,A1035302,3.0,2.0,1.0,1785.0,townhouse
319900,T3C 0T8,102 - 1615 13 AVE SW,A1036350,2.0,1.0,1.0,1145.0,townhouse
729999,T3M 2C3,125 CRANBROOK CRES SE,A1037242,4.0,3.0,1.0,2365.0,house
499900,T3B 2P8,4623 82 ST NW,A1037168,3.0,1.0,1.0,1804.0,house
639900,T3E 5W8,2925 LATHOM CRES SW,A1037198,4.0,2.0,,1030.0,house
259900,T2N 3C9,406 - 916 MEMORIAL DR NW,A1037193,1.0,1.0,,561.0,condo
424000,T2W 0B4,1302 105 AVE SW,A1037106,3.0,1.0,2.0,1309.0,house
368000,T3J 2S8,57 MARTINGROVE PL NE,A1037212,5.0,2.0,,1094.0,house
295000,T2K 5S1,28 - 228 THEODORE PL NW,A1037208,3.0,2.0,1.0,1585.0,townhouse
239900,T2W 2N7,54 - 630 SABRINA RD SW,A1037207,3.0,1.0,1.0,1137.0,townhouse
349900,T2X 4P1,776 WALGROVE BLVD SE,A1036967,3.0,2.0,1.0,1348.0,house
364500,T3M 1X9,628 MAHOGANY BLVD SE,A1037218,2.0,2.0,1.0,1085.0,house
449900,T2X 1K6,264 MIDLAKE BLVD SE,A1037065,4.0,3.0,,1434.0,house
534989,T2Y 3E9,22 EVERGREEN BAY SW,A1033226,3.0,3.0,1.0,1536.0,house
254000,T2S 0C5,311 - 540 18 AVE SW,A1036356,2.0,1.0,,862.0,condo
378500,T3B 2H9,3704 66 ST NW,A1037251,3.0,1.0,,877.0,house
505000,T3M 0L3,169 AUBURN GLEN MANOR SE,A1036975,3.0,2.0,1.0,2216.0,house
599900,T3K 6B3,3 PANATELLA CLOSE NW,A1036525,3.0,2.0,1.0,1532.0,house
219800,T2K 6J6,129 - 405 64 AVE NE,A1037225,3.0,1.0,1.0,1006.0,townhouse
619000,T2G 3E3,1131 10 ST SE,A1036086,2.0,2.0,,1355.0,house
529000,T2P 4X2,400 EAU CLAIRE Avenue SW,A1037100,2.0,2.0,,993.0,condo
364900,T3H 1K4,616 STRATHCONA DR SW,A1036589,3.0,1.0,1.0,1120.0,house
718000,T3H 0G6,14 ASPEN HILLS MANOR SW,A1036444,4.0,3.0,1.0,2306.0,house
999900,T2T 3A5,2711 8 ST SW,A1031684,3.0,1.0,1.0,1679.0,house
475000,T2M 0M8,314 17 AVE NW,A1036884,4.0,2.0,,1055.0,house
624900,T3C 0R5,1721 12 AVE SW,A1030020,3.0,3.0,1.0,1479.0,house
499900,T3C 2L8,1409 SUMMIT ST SW,A1036856,2.0,1.0,,1043.0,house
455000,T3B 4P7,24 SILVER RIDGE RISE NW,A1036591,4.0,2.0,1.0,1120.0,house
294500,T2A 5S5,4 FONDA MEWS SE,A1035775,4.0,2.0,,819.0,house
279000,T2G 0R5,1007 - 220 12 AVE SE,A1033535,1.0,1.0,,570.0,condo
609900,T2M 3R4,2518 16A ST NW,A1034099,5.0,1.0,1.0,1051.0,house
340000,T2S 3A2,94 MISSION Road SW,A1035983,1.0,2.0,,1002.0,condo
2100000,T3M 2Z5,550 MARINE DR SE,A1035787,5.0,3.0,1.0,4046.0,house
248000,T2E 0K6,202 - 234 5 AVE NE,A1036560,2.0,1.0,,801.0,condo
499999,T3E 0X4,4811 32 AVE SW,A1037026,3.0,2.0,,828.0,house
1299000,T2M 0W4,1334 18 AVE NW,A1036992,4.0,3.0,1.0,2822.0,house
215000,T3M 2L6,3112 - 11 MAHOGANY ROW SE,A1036747,2.0,2.0,,934.0,condo
549000,T3C 2Z1,1302 - 24 HEMLOCK CRES SW,A1036982,2.0,2.0,,1501.0,condo
699900,T3E 7Y9,201 - 33 BURMA STAR RD SW,A1036511,2.0,2.0,1.0,1530.0,condo
439900,T2M 0Y4,450 19 AVE NW,A1036618,4.0,2.0,,911.0,house
285000,T2R 0R7,1101 - 706 15 AVE SW,A1036823,2.0,2.0,,845.0,condo
550000,T2K 1H8,3212 14 ST NW,A1036865,4.0,3.0,,1760.0,house
319900,T3M 0Y9,804 AUBURN BAY Square SE,A1036553,2.0,2.0,1.0,1166.0,townhouse
1242000,T3B 3C2,612 VARSITY ESTATES PL NW,A1036705,3.0,3.0,1.0,2770.0,house
239900,T2S 0C5,201 - 540 18 AVE SW,A1036626,2.0,1.0,,901.0,condo
274800,T3E 6S3,100 - 23 GLAMIS DR SW,A1036767,2.0,1.0,1.0,1295.0,townhouse
179900,T2S 0L3,303 - 305 25 AVE SW,A1019871,1.0,1.0,,502.0,condo
364900,T3M 3E4,1007 MAHOGANY BLVD SE,A1014357,3.0,2.0,1.0,1204.0,house
499000,T3R 0E7,29 SAGE VALLEY CIR NW,A1033481,3.0,2.0,1.0,1853.0,house
649900,T3K 0Z2,159 PANTON RD NW,A1036562,6.0,4.0,1.0,2497.0,house
1495000,T2V 5H4,159 PUMPMEADOW PL SW,A1036680,5.0,5.0,1.0,4060.0,house
299900,T2B 2R8,212 ERIN MOUNT PL SE,A1034385,3.0,1.0,1.0,1090.0,house
1149900,T3M 2S7,78 CRANBROOK RISE SE,A1035597,5.0,3.0,1.0,3217.0,house
342931,T3M 2S1,212 Auburn Meadows Manor SE,A1035799,2.0,2.0,1.0,1203.0,townhouse
899900,T2N 1Y9,459 12 ST NW,A1036394,3.0,2.0,1.0,1710.0,house
374900,T2Y 3G3,109 SOMERSIDE MANOR SW,A1036819,4.0,2.0,,1072.0,house
674900,T3G 3A2,196 HAWKVIEW MANOR CIR NW,A1036578,5.0,3.0,1.0,1904.0,house
1890000,T3H 0T4,8 ASPEN RIDGE MANOR SW,A1036714,7.0,4.0,1.0,3675.0,house
319900,T2V 0L1,109 - 9500 OAKFIELD DR SW,A1036557,2.0,2.0,,1332.0,condo
299900,T2A 6E4,5 FONDA DR SE,A1034972,4.0,3.0,,869.0,house
525000,T3C 3H7,42 WIMBLEDON CRES SW,A1036198,4.0,2.0,,947.0,house
724900,T2N 3H5,1838 BROADVIEW RD NW,A1035699,5.0,3.0,1.0,1848.0,house
264900,T2E 4A3,201 - 44 6A ST NE,A1023227,2.0,2.0,,876.0,condo
1190000,T3L 2W4,697 TUSCANY SPRINGS BLVD NW,A1036018,5.0,4.0,1.0,3239.0,house
368900,T2R 0S1,204 - 820 15 AVE SW,A1030189,2.0,2.0,,1171.0,condo
549900,T2V 0A7,716 51 AVE SW,A1031835,4.0,1.0,1.0,1119.0,house
988888,T2M 0V9,1120 18 AVE NW,A1036287,4.0,3.0,1.0,2463.0,house
474700,T2X 4L3,106 - 20 SILVERADO CREST PK SW,A1036068,1.0,1.0,1.0,1178.0,house
204900,T2Z 4M5,4119 - 4975 130 AVE SE,A1036210,2.0,2.0,,844.0,condo
369900,T3K 5N8,5 COVILLE GDNS NE,A1036510,4.0,1.0,1.0,1328.0,house
1175000,T2N 1X1,216 11 ST NW,A1033762,3.0,4.0,1.0,2420.0,house
299900,T2G 1E5,607 - 550 RIVERFRONT AVE SE,A1035874,1.0,1.0,1.0,587.0,condo
374900,T2T 3Z2,508 - 3410 20 ST SW,A1036129,2.0,2.0,,955.0,condo
779900,T3H 6A2,436 DISCOVERY PL SW,A1035589,3.0,2.0,1.0,2602.0,house
224900,T3L 2J9,3303 TUSCARORA Manor NW,A1036572,2.0,2.0,,840.0,condo
349900,T3A 5H4,109 HIDDEN SPRING CIR NW,A1036568,4.0,2.0,,890.0,house
265000,T2Z 0Y8,25 COPPERPOND Road SE,A1036564,2.0,1.0,,1261.0,townhouse
2498000,T2P 5J9,803 - 690 PRINCETON WAY SW,A1036305,3.0,2.0,,2066.0,condo
159900,T1Y 1Z2,103 RUNDLEWOOD LANE NE,A1036355,2.0,1.0,,467.0,house
188500,T3R 1T7,2204 - 3727 SAGE HILL DR NW,A1036078,1.0,1.0,,575.0,condo
269000,T2L 2L6,1211 - 10 BRENTWOOD COMMON NW,A1031127,2.0,1.0,,546.0,condo
374500,T2P 0W3,615 - 222 RIVERFRONT AVE SW,A1036364,1.0,1.0,,680.0,condo
415000,T2Z 0P6,1555 COPPERFIELD BLVD SE,A1036352,4.0,2.0,2.0,1711.0,house
409900,T3M 1T2,306 AUBURN CREST WAY SE,A1036291,3.0,2.0,1.0,1668.0,house
184000,T3M 1Z8,214 - 22 AUBURN BAY LINK SE,A1036193,1.0,1.0,,543.0,condo
325000,T3K 3L4,12 BEDFIELD CLOSE NE,A1036256,3.0,1.0,1.0,1205.0,house
289900,T2Z 4N1,1318 - 48 INVERNESS GATE SE,A1036306,2.0,2.0,,1085.0,condo
599900,T3E 2H4,2012 28 ST SW,A1032302,3.0,2.0,1.0,1645.0,house
384500,T3E 7H4,591 KILLARNEY GLEN CRT SW,A1035594,3.0,1.0,1.0,1280.0,house
204000,T2W 5K1,11618 OAKFIELD Drive SW,A1035954,3.0,1.0,1.0,1155.0,townhouse
684900,T2N 3A5,923 35A ST NW,A1035702,3.0,2.0,,1171.0,house
589900,T2Y 3T7,25 EVERGREEN CRES SW,A1035337,4.0,3.0,1.0,2249.0,house
689000,T3E 2A7,2424 26 ST SW,A1035660,4.0,3.0,1.0,1870.0,house
344900,T3H 2Z6,344 PROMINENCE Heights SW,A1036276,3.0,3.0,,1173.0,townhouse
850000,T3B 5L4,133 VALLEY RIDGE CRT NW,A1036224,4.0,3.0,1.0,2447.0,house
899900,T3A 0R6,4828 VANGUARD RD NW,A1035742,5.0,3.0,1.0,1816.0,house
249900,T2X 0E4,48 CHAPARRAL RIDGE Park SE,A1036010,2.0,2.0,1.0,1111.0,townhouse
100000,T2K 5W9,318 - 333 GARRY CRES NE,A1035782,1.0,1.0,,688.0,condo
209900,T2E 7A8,304 - 300 MEREDITH RD NE,A1036230,1.0,1.0,,879.0,condo
338000,T2L 2J9,808 - 3830 BRENTWOOD RD NW,A1035530,2.0,2.0,,670.0,condo
899900,T3C 2K5,505 SUNDERLAND AVE SW,A1035955,3.0,2.0,,2493.0,house
284000,T2T 6H2,102 - 838 19 AVE SW,A1036026,2.0,1.0,,768.0,condo
494900,T3C 1N5,"2, 1718 32 Street SW",A1035988,3.0,3.0,1.0,1197.0,townhouse
199900,T3E 3H4,132 - 3809 45 ST SW,A1034980,3.0,1.0,,859.0,townhouse
314800,T2W 3P8,123 WOODVALE Bay SW,A1032069,3.0,1.0,1.0,1150.0,townhouse
799900,T3B 5Y9,95 VALLEY CREST RISE NW,A1035933,4.0,3.0,1.0,2793.0,house
359900,T2R 1R8,104 - 881 15 AVE SW,A1035902,2.0,2.0,,950.0,condo
684900,T3E 1K3,2122 B 52 AVE SW,A1033490,4.0,3.0,1.0,1674.0,house
155000,T3A 2W2,401 - 3717 42 ST NW,A1034075,1.0,1.0,,662.0,condo
409000,T3K 1X1,152 BEACONSFIELD WAY NW,A1035825,4.0,2.0,1.0,1650.0,house
329900,T1Y 3G7,464 WHITEHILL PL NE,A1028549,3.0,2.0,,828.0,house
979700,T3E 5W9,3108 LEDUC CRES SW,A1035474,4.0,3.0,,1380.0,house
449900,T2N 0V4,"1, 3421 5 Avenue NW",A1035997,2.0,2.0,1.0,1436.0,townhouse
539000,T2P 4X2,4102 - 400 EAU CLAIRE AVE SW,A1035519,1.0,2.0,,1279.0,condo
799900,T2M 3W5,2351 22 ST NW,A1035797,5.0,4.0,,1500.0,house
499900,T3R 1M1,5 KINCORA TERR NW,A1035664,3.0,2.0,1.0,1160.0,house
429900,T2T 5Z1,2206 15 Street SW,A1035449,2.0,2.0,1.0,1542.0,townhouse
315000,T3G 4S8,250 ROCKY RIDGE Court NW,A1035059,3.0,2.0,1.0,1222.0,townhouse
749900,T3P 0M6,97 EVANSBOROUGH WAY NW,A1035916,5.0,3.0,1.0,2595.0,house
569000,T2Y 3H4,24 SOMERSET CRT SW,A1035784,5.0,3.0,1.0,2387.0,house
549000,T3H 4M4,89 WESTPOINT GDNS SW,A1035602,5.0,3.0,1.0,2203.0,house
1499900,T2S 0G9,515 21 Avenue SW,A1035349,3.0,3.0,,2238.0,townhouse
189900,T2W 5J9,89 CEDAR SPRINGS Gardens SW,A1035567,2.0,1.0,1.0,920.0,townhouse
1169000,T2S 1Y5,3926 4 ST SW,A1034404,4.0,3.0,,2501.0,house
299500,T3J 0Z8,1624 - 7451 FALCONRIDGE BLVD NE,A1035713,3.0,3.0,1.0,1082.0,townhouse
239900,T3B 0H1,304 - 7724 BOWNESS RD NW,A1035757,2.0,2.0,,1039.0,condo
205000,T2Z 0E6,1101 - 10 PRESTWICK BAY SE,A1035817,2.0,2.0,,988.0,condo
2199900,T2T 1N3,2016 29 AVE SW,A1035018,3.0,3.0,2.0,3550.0,house
409900,T2X 2C3,20 LEGACY REACH MANOR SE,A1035582,3.0,2.0,1.0,1642.0,house
587500,T3E 3L9,2715 42 ST SW,A1034490,5.0,2.0,,1129.0,house
539900,T2A 0L8,2707 15 AVE SE,A1033293,4.0,3.0,1.0,1732.0,house
459000,T2R 1E3,2908 - 1111 10 ST SW,A1033635,2.0,2.0,,849.0,condo
485000,T2X 0J7,130 SILVERADO SKIES DR SW,A1035472,3.0,2.0,1.0,2048.0,house
439999,T3H 2Z6,360 PROMINENCE Heights SW,A1035470,3.0,3.0,,1247.0,townhouse
599900,T2N 3N6,94 23 Street NW,A1035379,3.0,2.0,1.0,1584.0,townhouse
2275000,T2T 3B1,3807 8 ST SW,A1034717,5.0,3.0,1.0,3532.0,house
496000,T3E 3Z3,1908 KELWOOD DR SW,A1035620,4.0,2.0,,1100.0,house
748000,T2E 4S1,120 13 ST NE,A1035822,3.0,2.0,,848.0,house
132900,T2W 3L6,104 - 11620 ELBOW DR SW,A1035146,2.0,1.0,,747.0,condo
350000,T2G 0J9,1931 7 AVE SE,A1033001,1.0,1.0,,1002.0,house
499000,T2K 0B5,453 33 AVE NW,A1033892,3.0,1.0,,1175.0,house
874900,T2M 1V4,1637 23 AVE NW,A1033037,4.0,3.0,1.0,1944.0,house
255000,T3R 0V5,1109 - 450 SAGE VALLEY DR NW,A1033216,2.0,2.0,,838.0,condo
799000,T2S 2Y8,46 31 AVE SW,A1033182,4.0,3.0,1.0,1753.0,house
449900,T2R 0S2,103 - 923 15 AVE SW,A1033371,2.0,2.0,1.0,1346.0,condo
1199900,T2E 4K5,516 A 9 ST NE,A1033582,4.0,4.0,1.0,2850.0,house
739900,T3C 2W7,16 WAKEFIELD DR SW,A1033606,4.0,3.0,,1247.0,house
900000,T3M 2S7,184 CRANBROOK DR SE,A1033926,3.0,2.0,1.0,1516.0,house
344900,T2G 1E1,205 - 211 13 AVE SE,A1033563,2.0,2.0,,845.0,condo
493000,T3A 1L9,5952 DALRIDGE HILL NW,A1033010,4.0,2.0,,1104.0,house
239000,T2P 3T9,1602 - 1100 8 AVE SW,A1034179,2.0,2.0,1.0,1870.0,condo
500000,T3H 5G7,127 WEST SPRINGS CLOSE SW,A1034382,4.0,2.0,1.0,1678.0,house
399900,T2R 0X4,503 - 626 14 AVE SW,A1033696,2.0,2.0,,841.0,condo
224900,T2G 5T7,1007 - 1410 1 ST SE,A1034496,1.0,1.0,,589.0,condo
369900,T2Y 4W5,742 EVERRIDGE DR SW,A1034563,4.0,2.0,1.0,1211.0,house
419900,T3A 2M9,224 - 4037 42 ST NW,A1033462,3.0,2.0,1.0,1569.0,townhouse
619000,T2E 1M9,112 18 AVE NE,A1034275,3.0,2.0,,732.0,house
462500,T2T 3W6,305 - 1818 14A ST SW,A1033886,3.0,2.0,,1277.0,townhouse
945000,T2T 2T3,1916 48 AVE SW,A1034236,4.0,3.0,1.0,1848.0,house
128000,T3B 5N7,521 - 3223 83 ST NW,A1032993,3.0,2.0,,1191.0,
565000,T2E 5G8,905 REGAL CRES NE,A1034790,3.0,2.0,,1003.0,house
456800,T1Y 6X5,7284 CALIFORNIA BLVD NE,A1032966,4.0,3.0,1.0,1615.0,house
399000,T2K 0Z3,5024 2 ST NW,A1033129,5.0,2.0,,1005.0,house
649900,T3A 2C5,1008 - 16 VARSITY ESTATES CIR NW,A1033568,2.0,2.0,,1265.0,condo
437500,T2R 0X4,405 - 626 14 AVE SW,A1034321,2.0,2.0,,971.0,condo
418000,T1Y 3L9,276 TEMPLESIDE CIR NE,A1033983,4.0,3.0,,1560.0,house
174000,T2E 0K9,106 - 355 5 AVE NE,A1034533,1.0,1.0,,394.0,condo
485000,T2Z 2M9,160 DOUGLAS GLEN MEWS SE,A1034535,3.0,3.0,1.0,2218.0,house
319900,T2X 0S2,111 Silverado Common SW,A1034681,3.0,3.0,,1413.0,townhouse
255000,T2Z 4Z2,203 - 37 PRESTWICK DR SE,A1033040,2.0,2.0,,963.0,condo
119900,T2E 2Y3,12 - 3726 CENTRE ST N,A1033460,1.0,1.0,,651.0,condo
329900,T2E 9C7,129 - 910 CENTRE AVE NE,A1033166,2.0,2.0,,875.0,condo
215000,T2Z 4R2,3311 - 755 COPPERPOND BLVD SE,A1034974,2.0,2.0,,771.0,condo
549000,T2R 0V6,"101, 215 13 Avenue SW",A1032944,2.0,2.0,1.0,1217.0,townhouse
189900,T2B 2T2,8 - 220 ERIN MOUNT CRES SE,A1034901,3.0,1.0,1.0,1014.0,townhouse
194000,T3K 0K8,102 - 100 PANATELLA LANDNG NW,A1034113,2.0,1.0,,737.0,townhouse
289900,T2R 0W8,611 - 135 13 AVE SW,A1034453,2.0,2.0,,871.0,condo
724900,T2N 1S5,413 7 Street NW,A1033699,2.0,2.0,1.0,1142.0,townhouse
209900,T2H 3A1,115 - 8535 BONAVENTURE DR SE,A1034574,1.0,1.0,,781.0,condo
1499000,T2V 2M2,6910 KENT PL SW,A1035281,6.0,4.0,1.0,2400.0,house
749900,T2V 0B3,527 52 AVE SW,A1033711,3.0,3.0,1.0,1719.0,house
1375000,T2N 0K5,2111 3 AVE NW,A1034508,5.0,3.0,1.0,2676.0,house
389999,T3E 2H7,1 - 2429 28 ST SW,A1033557,3.0,3.0,,1360.0,townhouse
129900,T3C 0T1,102 - 1222 13 AVE SW,A1033810,2.0,1.0,,853.0,condo
574900,T2V 0T8,1016 78 AVE SW,A1033909,3.0,3.0,,1324.0,house
280000,T2L 2L5,404 - 3820 BRENTWOOD RD NW,A1033061,1.0,1.0,,576.0,condo
554900,T3R 1P9,1208 SHERWOOD BLVD NW,A1033193,4.0,3.0,1.0,2205.0,house
639000,T3E 4C4,4004 GATEFIELD AVE SW,A1034637,4.0,2.0,,1045.0,house
299900,T2T 6J2,324 - 1808 36 AVE SW,A1035363,1.0,1.0,1.0,847.0,condo
679900,T2N 1R8,203 6 Street NW,A1034549,3.0,4.0,1.0,1715.0,townhouse
199900,T3A 2C9,1105 - 4001 A 49 ST NW,A1033468,2.0,1.0,1.0,842.0,condo
700000,T3E 3K1,3315 40 ST SW,A1034543,4.0,3.0,1.0,1778.0,house
509900,T2S 3C9,206 - 60 24 AVE SW,A1032921,2.0,2.0,,1362.0,condo
235000,T2L 0Y2,223 - 3111 34 AVE NW,A1033044,1.0,1.0,,470.0,condo
335000,T3W 5W2,170 WEST SPRINGS Road SW,A1033394,2.0,2.0,1.0,1129.0,townhouse
1149900,T2E 4K5,514 9 ST NE,A1033545,4.0,4.0,1.0,2868.0,house
374000,T2T 2C5,1 - 2119 34 AVE SW,A1033672,3.0,1.0,1.0,1220.0,townhouse
394990,T2G 0S7,409 - 1020 9 AVE SE,A1033737,1.0,1.0,,716.0,condo
178900,T2Y 4A9,312 - 7 SOMERVALE VIEW SW,A1033713,2.0,1.0,,752.0,condo
435000,T2N 1Z4,402 - 2 14 ST NW,A1034744,2.0,2.0,,1179.0,condo
174900,T3C 3T9,308 - 550 WESTWOOD DR SW,A1033075,2.0,1.0,,720.0,condo
599900,T2N 3G8,1834 WESTMOUNT BLVD NW,A1035167,3.0,2.0,,836.0,house
200000,T2V 2G9,216 - 790 KINGSMERE CRES SW,A1034469,1.0,1.0,,700.0,condo
450000,T3E 2K3,1 - 2433 29 ST SW,A1034020,3.0,3.0,1.0,1222.0,townhouse
489000,T2Z 0P4,73 COPPERSTONE CLOSE SE,A1034157,3.0,2.0,1.0,2476.0,house
399900,T2Z 4P4,39 PRESTWICK PL SE,A1033795,4.0,3.0,1.0,1323.0,house
729900,T2E 4J1,218 8A ST NE,A1034476,3.0,3.0,,1717.0,house
299900,T3A 0L9,203 - 3950 46 AVE NW,A1033434,2.0,2.0,,804.0,condo
294900,T3M 3E7,"214, 300 Auburn Meadows Common SE",A1034658,2.0,2.0,,957.0,condo
524900,T3M 1C7,43 CRANLEIGH GDNS SE,A1034301,3.0,2.0,1.0,2247.0,house
775000,T3M 2G3,116 AUBURN SHORES WAY SE,A1034878,4.0,3.0,1.0,2772.0,house
534800,T2Z 2R5,100 MT SELKIRK CLOSE SE,A1034891,3.0,2.0,1.0,2051.0,house
399800,T2E 2C8,114 30 AVE NE,A1035217,2.0,2.0,,744.0,house
389900,T2Y 3T5,154 BRIDLEWOOD MANOR SW,A1033514,3.0,2.0,1.0,1334.0,house
490000,T2M 2J3,718 27 AVE NW,A1033471,4.0,1.0,,896.0,house
379900,T2Z 0X3,216 COPPERPOND RD SE,A1034323,3.0,2.0,1.0,1273.0,house
